sample,library,date,fastq_R1,notes
LibB-231112-CHO-BA6-1,LibB,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibB-231112-BA6-replicate1_S10_R1_001.fastq.gz,
LibB-231112-CHO-BA6-2,LibB,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibB-231112-BA6-replicate2_S11_R1_001.fastq.gz,
LibB-231112-CHO-C6,LibB,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibB-231112-C6-replicate1_S16_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibB-231112-C6-replicate2_S17_R1_001.fastq.gz,
LibB-231112-VSV,LibB,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibB-231112-BA6-VSV_S12_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibB-231112-C6-VSV_S18_R1_001.fastq.gz,
LibB-231116-BA6-prev-pool,LibB,11/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231201_VH01189_199_AAF5L5WM5/Unaligned/Project_blarsen/LibB-231116-BA6-prev-pool_S8_R1_001.fastq.gz,
LibB-231116-C6-prev-pool,LibB,11/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231201_VH01189_199_AAF5L5WM5/Unaligned/Project_blarsen/LibB-231116-C6-prev-pool_S10_R1_001.fastq.gz,
LibB-231116-VSV-prev-pool,LibB,11/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231201_VH01189_199_AAF5L5WM5/Unaligned/Project_blarsen/LibB-231116-VSV-prev-pool_S12_R1_001.fastq.gz,
LibB-231222-CHO-BA6,LibB,12/22/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231227_VH00699_414_AAFFN5FM5/Unaligned/Project_blarsen/LibB-231222-BA6-CHO-EFNB2-func_S10_R1_001.fastq.gz,
LibB-231222-CHO-BA6-EFNB2-monomeric-0.01,LibB,12/22/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231227_VH00699_414_AAFFN5FM5/Unaligned/Project_blarsen/LibB-231222-BA6-CHO-EFNB2-10_S7_R1_001.fastq.gz,
LibB-231222-CHO-BA6-EFNB2-monomeric-0.1,LibB,12/22/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231227_VH00699_414_AAFFN5FM5/Unaligned/Project_blarsen/LibB-231222-BA6-CHO-EFNB2-100_S8_R1_001.fastq.gz,
LibB-231222-CHO-BA6-EFNB2-monomeric-1.0,LibB,12/22/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231227_VH00699_414_AAFFN5FM5/Unaligned/Project_blarsen/LibB-231222-BA6-CHO-EFNB2-1000_S9_R1_001.fastq.gz,
LibB-231222-CHO-BA6-nac,LibB,12/22/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231227_VH00699_414_AAFFN5FM5/Unaligned/Project_blarsen/LibB-231222-BA6-CHO-EFNB2-nac_S6_R1_001.fastq.gz,
